distanza,altezza,distanzaDx,distanzaSx,Sesso
0.31,1.68,0.0,0.0,0
0.29,1.68,0.02,0.01,0
0.28,1.68,0.02,0.01,0
0.29,1.69,0.05,0.01,0
0.24,1.7,0.08,0.07,0
0.28,1.71,0.05,0.05,0
0.29,1.72,0.02,0.01,0
0.26,1.72,0.05,0.05,0
0.28,1.72,0.01,0.03,0
0.24,1.72,0.05,0.03,0
0.19,1.72,0.04,0.02,0
0.45,1.72,0.2,0.18,0
1.35,1.72,0.57,0.42,0
0.76,1.72,0.34,0.36,0
0.2,1.72,0.34,0.28,0
0.34,1.72,0.12,0.06,0
0.34,1.71,0.04,0.05,0
0.41,1.71,0.21,0.01,0
0.42,1.71,0.07,0.04,0
0.53,1.71,0.56,0.03,0
0.59,1.71,0.17,0.03,0
0.56,1.7,0.15,0.15,0
0.51,1.7,0.03,0.59,0
0.47,1.71,0.06,0.12,0
0.37,1.71,0.14,0.09,0
0.34,1.66,0.02,0.09,0
0.34,1.63,0.04,0.03,0
0.38,1.64,0.04,0.06,0
0.37,1.66,0.07,0.06,0
0.38,1.64,0.09,0.1,0
0.38,1.68,0.02,0.01,0
0.34,1.69,0.01,0.04,0
0.37,1.71,0.08,0.06,0
0.41,1.71,0.07,0.06,0
0.45,1.71,0.17,0.13,0
0.63,1.71,0.15,0.09,0
0.88,1.7,0.6,0.57,0
0.62,1.7,0.24,0.14,0
0.29,1.7,0.42,0.37,0
0.32,1.7,0.21,0.17,0
0.35,1.69,0.52,0.49,0
0.46,1.7,0.21,0.16,0
0.43,1.7,0.09,0.08,0
0.32,1.71,0.25,0.19,0
0.31,1.71,0.09,0.06,0
0.31,1.71,0.01,0.03,0
0.32,1.71,0.01,0.0,0
0.28,1.71,0.01,0.05,0
0.29,1.72,0.03,0.04,0
0.69,1.71,0.01,0.5,0
0.73,1.71,0.03,0.27,0
0.33,1.71,0.1,0.51,0
0.27,1.72,0.12,0.12,0
0.54,1.72,0.35,0.01,0
0.98,1.72,0.56,0.01,0
0.5,1.71,0.54,0.04,0
0.33,1.71,0.2,0.07,0
0.36,1.71,0.22,0.18,0
0.34,1.71,0.22,0.21,0
0.49,1.7,0.42,0.37,0
0.44,1.7,0.09,0.05,0
0.84,1.7,0.54,0.52,0
0.79,1.7,0.16,0.12,0
0.27,1.7,0.62,0.59,0
0.4,1.71,0.09,0.15,0
0.32,1.7,0.1,0.12,0
0.43,1.71,0.06,0.25,0
0.73,1.71,0.01,0.34,0
0.91,1.71,0.03,0.26,0
0.52,1.71,0.02,0.43,0
0.32,1.71,0.03,0.32,0
0.38,1.71,0.05,0.06,0
0.89,1.72,0.6,0.02,0
0.86,1.71,0.08,0.02,0
0.43,1.71,0.48,0.05,0
0.42,1.71,0.02,0.02,0
0.51,1.71,0.14,0.09,0
0.17,1.71,0.24,0.27,0
1.01,1.71,0.55,0.48,0
0.33,1.71,0.45,0.35,0
0.31,1.7,0.09,0.08,0
0.4,1.7,0.29,0.27,0
0.35,1.7,0.46,0.39,0
0.45,1.7,0.13,0.14,0
0.37,1.69,0.05,0.07,0
0.33,1.69,0.05,0.07,0
0.27,1.69,0.32,0.25,0
0.53,1.69,0.42,0.06,0
0.5,1.7,0.06,0.06,0
0.34,1.7,0.15,0.04,0
0.44,1.71,0.36,0.03,0
0.86,1.71,0.44,0.03,0
0.56,1.71,0.37,0.01,0
0.31,1.71,0.31,0.1,0
0.5,1.72,0.26,0.16,0
1.1,1.73,0.57,0.6,0
0.76,1.72,0.15,0.21,0
0.54,1.72,0.17,0.33,0
0.63,1.71,0.18,0.51,0
0.35,1.71,0.22,0.2,0
0.85,1.71,0.02,0.57,0
0.72,1.71,0.02,0.27,0
0.32,1.71,0.17,0.35,0
0.35,1.71,0.15,0.11,0
0.39,1.7,0.55,0.44,0
0.39,1.7,0.27,0.25,0
0.32,1.7,0.09,0.17,0
0.85,1.7,0.05,0.52,0
0.71,1.7,0.1,0.21,0
0.68,1.7,0.28,0.28,0
0.95,1.7,0.31,0.03,0
0.42,1.71,0.55,0.1,0
0.36,1.71,0.12,0.02,0
0.78,1.72,0.51,0.44,0
1.0,1.72,0.45,0.41,0
0.67,1.71,0.2,0.24,0
0.48,1.71,0.39,0.31,0
0.51,1.7,0.58,0.15,0
0.38,1.7,0.09,0.21,0
0.43,1.7,0.02,0.26,0
0.39,1.7,0.13,0.12,0
0.38,1.7,0.22,0.26,0
0.41,1.7,0.52,0.53,0
0.4,1.71,0.04,0.03,0
0.4,1.72,0.03,0.04,0
0.41,1.72,0.02,0.05,0
0.38,1.72,0.11,0.07,0
0.35,1.71,0.61,0.53,0
0.47,1.71,0.27,0.3,0
0.42,1.71,0.11,0.08,0
0.38,1.71,0.1,0.13,0
0.35,1.71,0.54,0.47,0
0.36,1.71,0.09,0.08,0
0.34,1.71,0.4,0.28,0
0.4,1.71,0.42,0.41,0
0.3,1.71,0.24,0.17,0
0.95,1.72,0.57,0.51,0
1.1,1.72,0.25,0.14,0
0.52,1.72,0.57,0.47,0
0.35,1.72,0.21,0.18,0
0.56,1.72,0.3,0.25,0
1.04,1.72,0.71,0.67,0
0.85,1.72,0.14,0.14,0
0.63,1.72,0.12,0.11,0
0.53,1.71,0.04,0.06,0
0.43,1.71,0.32,0.25,0
0.38,1.71,0.65,0.62,0
0.41,1.71,0.03,0.04,0
0.74,1.7,0.6,0.09,0
0.65,1.69,0.52,0.03,0
0.52,1.71,0.32,0.04,0
0.54,1.71,0.15,0.21,0
0.68,1.7,0.04,0.29,0
0.55,1.71,0.04,0.32,0
0.43,1.71,0.09,0.26,0
0.36,1.7,0.46,0.45,0
0.4,1.7,0.52,0.44,0
0.45,1.7,0.15,0.19,0
0.33,1.7,0.24,0.27,0
0.39,1.7,0.68,0.65,0
0.42,1.71,0.17,0.2,0
0.46,1.71,0.33,0.45,0
0.94,1.71,0.34,0.16,0
0.97,1.71,0.25,0.16,0
0.42,1.71,0.67,0.07,0
0.34,1.72,0.07,0.02,0
0.44,1.72,0.1,0.09,0
0.98,1.72,0.06,0.63,0
0.64,1.7,0.11,0.34,0
0.48,1.71,0.31,0.41,0
0.6,1.71,0.25,0.13,0
0.59,1.71,0.61,0.05,0
0.48,1.7,0.39,0.04,0
0.42,1.7,0.19,0.09,0
0.55,1.7,0.06,0.26,0
0.77,1.71,0.07,0.56,0
0.57,1.7,0.32,0.2,0
0.4,1.7,0.24,0.27,0
0.39,1.71,0.09,0.15,0
0.43,1.71,0.04,0.21,0
0.4,1.71,0.03,0.26,0
0.39,1.72,0.39,0.33,0
0.36,1.71,0.04,0.14,0
0.42,1.71,0.59,0.49,0
0.44,1.71,0.08,0.11,0
0.31,1.71,0.18,0.12,0
0.29,1.7,0.06,0.05,0
0.35,1.71,0.03,0.04,0
0.55,1.72,0.34,0.37,0
0.92,1.72,0.56,0.52,0
0.74,1.72,0.29,0.29,0
0.39,1.7,0.54,0.54,0
0.4,1.7,0.02,0.02,0
0.31,1.71,0.03,0.07,0
0.4,1.7,0.09,0.17,0
0.4,1.7,0.05,0.08,0
0.29,1.7,0.1,0.12,0
0.35,1.71,0.17,0.18,0
1.1,1.71,0.58,0.48,0
0.88,1.71,0.17,0.14,0
0.5,1.71,0.24,0.21,0
0.83,1.71,0.07,0.42,0
0.63,1.71,0.11,0.17,0
0.68,1.71,0.22,0.4,0
0.79,1.71,0.39,0.16,0
0.51,1.71,0.23,0.22,0
0.39,1.71,0.12,0.15,0
0.34,1.71,0.47,0.46,0
1.03,1.71,0.72,0.7,0
0.89,1.72,0.1,0.1,0
0.46,1.71,0.35,0.21,0
0.39,1.71,0.2,0.12,0
0.36,1.71,0.01,0.04,0
0.37,1.71,0.57,0.5,0
0.63,1.71,0.42,0.38,0
1.0,1.71,0.35,0.35,0
0.28,1.71,0.55,0.52,0
0.48,1.71,0.4,0.46,0
0.42,1.71,0.08,0.1,0
0.58,1.71,0.03,0.26,0
0.81,1.71,0.05,0.28,0
0.9,1.71,0.46,0.38,0
0.36,1.71,0.41,0.23,0
1.11,1.72,0.49,0.51,0
0.83,1.72,0.2,0.19,0
0.64,1.71,0.19,0.16,0
0.81,1.71,0.33,0.28,0
0.74,1.71,0.54,0.52,0
0.66,1.7,0.1,0.06,0
0.73,1.7,0.1,0.12,0
0.86,1.7,0.53,0.45,0
0.61,1.71,0.27,0.35,0
0.39,1.71,0.3,0.26,0
0.38,1.72,0.53,0.5,0
0.42,1.71,0.07,0.03,0
0.57,1.71,0.48,0.07,0
0.65,1.71,0.4,0.13,0
0.51,1.71,0.11,0.24,0
0.5,1.71,0.02,0.1,0
0.39,1.72,0.11,0.14,0
1.3,1.72,0.57,0.42,0
0.79,1.72,0.3,0.25,0
0.65,1.71,0.17,0.11,0
0.78,1.71,0.62,0.09,0
0.67,1.71,0.06,0.48,0
0.53,1.71,0.11,0.16,0
0.34,1.71,0.5,0.52,0
0.36,1.71,0.21,0.16,0
0.34,1.71,0.4,0.34,0
0.35,1.7,0.04,0.07,0
0.34,1.69,0.04,0.02,0
0.35,1.7,0.56,0.54,0
0.35,1.71,0.33,0.33,0
0.34,1.71,0.13,0.14,0
0.41,1.71,0.62,0.58,0
0.39,1.71,0.09,0.06,0
0.33,1.71,0.53,0.49,0
0.34,1.72,0.36,0.36,0
0.7,1.72,0.3,0.29,0
1.14,1.72,0.33,0.22,0
0.48,1.72,0.49,0.46,0
1.04,1.72,0.21,0.54,0
0.92,1.72,0.13,0.16,0
0.68,1.72,0.39,0.5,0
0.97,1.72,0.39,0.06,0
0.5,1.72,0.54,0.04,0
0.31,1.72,0.17,0.05,0
0.3,1.72,0.11,0.14,0
0.82,1.72,0.34,0.29,0
1.2,1.72,0.31,0.25,0
0.51,1.72,0.39,0.34,0
0.36,1.72,0.11,0.1,0
0.42,1.71,0.58,0.57,0
0.41,1.71,0.05,0.05,0
0.31,1.7,0.07,0.09,0
0.35,1.71,0.53,0.53,0
0.39,1.7,0.1,0.13,0
0.34,1.69,0.55,0.54,0
0.44,1.71,0.15,0.16,0
0.8,1.72,0.57,0.54,0
0.85,1.72,0.26,0.21,0
0.6,1.72,0.25,0.27,0
0.46,1.7,0.4,0.29,0
0.45,1.69,0.39,0.13,0
0.37,1.71,0.05,0.18,0
0.35,1.71,0.02,0.07,0
0.49,1.7,0.09,0.29,0
0.44,1.7,0.08,0.5,0
0.45,1.7,0.03,0.05,0
0.35,1.69,0.03,0.17,0
0.36,1.7,0.06,0.05,0
0.53,1.71,0.3,0.25,0
1.17,1.72,0.61,0.54,0
0.75,1.71,0.27,0.18,0
0.51,1.71,0.14,0.12,0
0.37,1.71,0.28,0.24,0
0.35,1.71,0.67,0.61,0
0.38,1.7,0.02,0.04,0
0.33,1.69,0.05,0.05,0
0.33,1.69,0.06,0.05,0
0.35,1.7,0.61,0.59,0
0.37,1.71,0.22,0.23,0
0.35,1.71,0.44,0.46,0
0.46,1.7,0.23,0.28,0
0.47,1.71,0.18,0.24,0
0.98,1.72,0.73,0.69,0
0.77,1.71,0.15,0.14,0
0.52,1.71,0.21,0.25,0
0.36,1.71,0.71,0.66,0
0.53,1.71,0.16,0.21,0
0.92,1.7,0.46,0.37,0
0.62,1.71,0.52,0.55,0
0.29,1.7,0.69,0.62,0
0.43,1.69,0.18,0.2,0
0.37,1.69,0.21,0.18,0
0.35,1.7,0.44,0.41,0
0.31,1.69,0.3,0.22,0
0.39,1.69,0.59,0.53,0
0.58,1.67,0.14,0.19,0
0.33,1.68,0.31,0.28,0
0.1,1.68,0.37,0.22,0
0.09,1.69,0.2,0.2,0
0.07,1.71,0.07,0.05,0
0.07,1.7,0.03,0.03,0
0.06,1.68,0.05,0.05,0
0.06,1.68,0.17,0.17,0
0.05,1.68,0.06,0.08,0
0.05,1.68,0.05,0.05,0
0.03,1.68,0.05,0.04,0
0.06,1.68,0.03,0.06,0
