0.22,1.56,0.0,0.0,1
0.23,1.56,0.04,0.01,1
0.25,1.56,0.08,0.08,1
0.55,1.57,0.37,0.39,1
0.59,1.57,0.17,0.02,1
0.61,1.57,0.42,0.35,1
0.54,1.58,0.27,0.35,1
0.52,1.58,0.16,0.06,1
0.41,1.58,0.16,0.15,1
0.26,1.59,0.1,0.11,1
0.3,1.59,0.19,0.32,1
0.94,1.59,0.59,0.64,1
1.5,1.59,0.34,0.53,1
1.07,1.59,0.31,0.36,1
0.75,1.59,0.17,0.19,1
0.65,1.57,0.16,0.23,1
0.54,1.53,0.16,0.17,1
0.5,1.56,0.02,0.09,1
0.51,1.55,0.01,0.19,1
0.53,1.55,0.05,0.63,1
0.54,1.58,0.29,0.33,1
0.36,1.58,0.48,0.05,1
0.44,1.58,0.12,0.04,1
0.44,1.59,0.19,0.06,1
0.46,1.59,0.02,0.04,1
0.42,1.58,0.03,0.05,1
0.4,1.57,0.04,0.03,1
0.4,1.57,0.01,0.02,1
0.41,1.57,0.01,0.01,1
0.43,1.57,0.02,0.01,1
0.42,1.57,0.01,0.02,1
0.44,1.57,0.01,0.01,1
0.49,1.56,0.03,0.03,1
0.5,1.56,0.05,0.06,1
0.61,1.56,0.13,0.16,1
0.89,1.5,0.29,0.32,1
0.73,1.56,0.17,0.13,1
0.51,1.58,0.36,0.39,1
0.46,1.58,0.07,0.14,1
0.35,1.57,0.14,0.11,1
0.36,1.56,0.37,0.46,1
0.4,1.59,0.16,0.2,1
0.37,1.59,0.1,0.13,1
0.4,1.59,0.02,0.05,1
0.43,1.56,0.01,0.04,1
0.43,1.57,0.04,0.01,1
0.44,1.57,0.08,0.01,1
0.38,1.57,0.09,0.02,1
0.42,1.57,0.08,0.02,1
0.99,1.54,0.66,0.09,1
0.76,1.55,0.6,0.24,1
0.53,1.56,0.2,0.11,1
0.67,1.56,0.01,0.18,1
1.07,1.58,0.16,0.55,1
0.67,1.58,0.09,0.33,1
0.43,1.57,0.18,0.41,1
0.35,1.56,0.12,0.13,1
0.3,1.56,0.05,0.07,1
0.3,1.53,0.18,0.17,1
0.54,1.55,0.23,0.3,1
0.16,1.56,0.17,0.33,1
1.3,1.56,0.57,0.81,1
0.29,1.51,0.55,0.61,1
0.28,1.53,0.5,0.58,1
0.48,1.57,0.39,0.47,1
0.37,1.58,0.16,0.05,1
0.45,1.57,0.3,0.11,1
1.04,1.56,1.0,0.13,1
0.7,1.56,0.47,0.13,1
0.68,1.57,0.62,0.34,1
0.75,1.58,0.09,0.14,1
0.28,1.58,0.06,0.5,1
1.01,1.6,0.11,0.92,1
0.54,1.58,0.17,0.58,1
0.38,1.56,0.14,0.32,1
0.42,1.54,0.21,0.33,1
0.59,1.51,0.13,0.24,1
0.83,1.47,0.71,0.8,1
1.1,1.5,0.34,0.34,1
0.28,1.51,0.46,0.56,1
0.29,1.52,0.04,0.19,1
0.37,1.51,0.31,0.19,1
0.24,1.5,0.51,0.56,1
0.39,1.55,0.17,0.31,1
0.43,1.56,0.13,0.19,1
0.46,1.53,0.02,0.06,1
0.54,1.49,0.1,0.09,1
0.35,1.52,0.02,0.49,1
0.57,1.55,0.1,0.5,1
0.36,1.55,0.1,0.34,1
0.44,1.54,0.13,0.28,1
0.9,1.55,0.08,0.83,1
0.81,1.56,0.4,0.51,1
0.4,1.57,0.3,0.26,1
0.55,1.58,0.25,0.15,1
1.0,1.64,0.76,0.88,1
0.69,1.59,0.49,0.34,1
0.58,1.55,0.32,0.19,1
0.71,1.55,0.37,0.18,1
0.56,1.56,0.37,0.06,1
1.0,1.55,0.54,0.06,1
0.57,1.56,0.46,0.22,1
0.3,1.56,0.3,0.12,1
0.24,1.54,0.12,0.13,1
0.3,1.48,0.47,0.51,1
0.34,1.52,0.22,0.1,1
0.32,1.5,0.07,0.07,1
0.8,1.46,0.67,0.08,1
0.47,1.48,0.33,0.19,1
0.84,1.48,0.27,0.67,1
0.85,1.53,0.16,0.4,1
0.68,1.56,0.38,0.55,1
0.36,1.57,0.33,0.47,1
1.13,1.61,0.85,0.86,1
0.76,1.6,0.25,0.26,1
0.5,1.57,0.43,0.37,1
0.49,1.52,0.1,0.47,1
0.58,1.52,0.12,0.33,1
0.35,1.51,0.45,0.08,1
0.29,1.51,0.12,0.02,1
0.24,1.5,0.19,0.21,1
0.28,1.51,0.71,0.77,1
0.3,1.54,0.07,0.07,1
0.3,1.55,0.02,0.04,1
0.33,1.55,0.08,0.07,1
0.32,1.54,0.02,0.08,1
0.27,1.54,0.05,0.13,1
0.28,1.54,0.45,0.52,1
0.26,1.53,0.17,0.23,1
0.26,1.52,0.27,0.35,1
0.31,1.53,0.48,0.59,1
0.23,1.53,0.2,0.18,1
0.24,1.53,0.03,0.02,1
0.31,1.52,0.47,0.5,1
0.37,1.53,0.11,0.05,1
0.13,1.54,0.19,0.35,1
1.44,1.57,0.78,0.9,1
1.08,1.56,0.26,0.28,1
0.61,1.56,0.28,0.3,1
0.19,1.55,0.42,0.41,1
0.56,1.57,0.49,0.41,1
1.0,1.64,0.79,0.85,1
0.79,1.59,0.32,0.25,1
0.45,1.58,0.48,0.6,1
0.27,1.57,0.09,0.12,1
0.3,1.5,0.31,0.26,1
0.4,1.52,0.15,0.11,1
0.44,1.52,0.07,0.09,1
0.63,1.5,0.05,0.3,1
0.52,1.49,0.06,0.49,1
0.44,1.51,0.14,0.21,1
0.67,1.49,0.39,0.1,1
0.54,1.47,0.47,0.03,1
0.36,1.5,0.29,0.19,1
0.24,1.5,0.14,0.12,1
0.27,1.47,0.26,0.29,1
0.25,1.47,0.34,0.38,1
0.26,1.48,0.03,0.06,1
0.3,1.47,0.32,0.4,1
0.38,1.51,0.13,0.17,1
0.39,1.53,0.12,0.13,1
0.27,1.52,0.14,0.21,1
0.87,1.51,0.17,0.86,1
0.7,1.52,0.09,0.22,1
0.54,1.54,0.29,0.45,1
0.37,1.53,0.19,0.29,1
0.54,1.51,0.17,0.1,1
1.1,1.49,0.82,0.18,1
0.61,1.52,0.58,0.11,1
0.36,1.53,0.45,0.21,1
0.57,1.49,0.11,0.27,1
0.72,1.43,0.07,0.75,1
0.63,1.51,0.2,0.29,1
0.67,1.52,0.29,0.25,1
0.85,1.39,0.54,0.11,1
0.7,1.42,0.48,0.05,1
0.36,1.49,0.49,0.28,1
0.52,1.48,0.13,0.48,1
0.5,1.51,0.17,0.16,1
0.35,1.48,0.5,0.02,1
0.39,1.53,0.18,0.17,1
0.32,1.55,0.21,0.09,1
0.3,1.57,0.19,0.27,1
0.33,1.58,0.39,0.43,1
0.53,1.58,0.35,0.46,1
0.58,1.58,0.1,0.15,1
0.52,1.59,0.09,0.1,1
0.21,1.59,0.2,0.32,1
0.46,1.61,0.32,0.21,1
1.05,1.67,0.65,0.74,1
0.9,1.61,0.23,0.22,1
0.52,1.58,0.55,0.51,1
0.57,1.58,0.06,0.07,1
0.62,1.58,0.03,0.05,1
0.39,1.59,0.09,0.2,1
0.44,1.59,0.04,0.04,1
0.48,1.59,0.04,0.04,1
0.39,1.59,0.04,0.11,1
1.45,1.59,0.56,0.66,1
0.75,1.58,0.45,0.53,1
0.76,1.57,0.22,0.15,1
0.77,1.57,0.35,0.05,1
0.75,1.57,0.2,0.19,1
0.77,1.58,0.11,0.78,1
0.54,1.58,0.03,0.33,1
0.27,1.57,0.07,0.32,1
0.28,1.55,0.09,0.12,1
0.53,1.56,0.25,0.17,1
1.32,1.57,0.44,0.52,1
0.4,1.57,0.47,0.52,1
0.37,1.57,0.1,0.07,1
0.33,1.57,0.07,0.09,1
0.29,1.57,0.21,0.28,1
0.36,1.56,0.23,0.27,1
1.34,1.58,0.64,0.72,1
0.52,1.57,0.48,0.44,1
0.26,1.56,0.36,0.44,1
0.36,1.56,0.1,0.15,1
0.37,1.55,0.16,0.04,1
0.64,1.52,0.39,0.07,1
0.99,1.51,0.2,0.45,1
0.8,1.54,0.28,0.37,1
0.38,1.56,0.24,0.51,1
1.27,1.57,0.52,0.54,1
0.69,1.56,0.4,0.4,1
0.71,1.55,0.04,0.07,1
1.03,1.48,0.28,0.33,1
0.85,1.52,0.17,0.15,1
0.71,1.52,0.01,0.17,1
0.79,1.5,0.3,0.26,1
0.62,1.52,0.61,0.66,1
0.48,1.53,0.22,0.19,1
0.28,1.5,0.11,0.09,1
0.3,1.5,0.47,0.55,1
0.32,1.51,0.04,0.02,1
0.8,1.52,0.04,0.8,1
0.89,1.53,0.03,0.31,1
0.66,1.53,0.42,0.06,1
0.33,1.54,0.23,0.17,1
0.51,1.55,0.23,0.16,1
1.48,1.55,0.59,0.71,1
0.97,1.55,0.32,0.38,1
0.76,1.5,0.19,0.15,1
0.7,1.51,0.22,0.54,1
0.56,1.51,0.59,0.09,1
0.38,1.52,0.34,0.16,1
0.38,1.53,0.24,0.25,1
0.29,1.5,0.39,0.42,1
0.29,1.53,0.12,0.17,1
0.28,1.52,0.16,0.12,1
0.26,1.52,0.38,0.4,1
0.33,1.51,0.63,0.72,1
0.33,1.53,0.05,0.18,1
0.28,1.5,0.1,0.07,1
0.31,1.55,0.45,0.51,1
0.28,1.57,0.05,0.04,1
0.32,1.56,0.69,0.82,1
0.17,1.57,0.22,0.27,1
1.38,1.58,0.65,0.79,1
1.08,1.58,0.21,0.21,1
0.56,1.57,0.33,0.25,1
1.33,1.58,0.91,0.08,1
0.79,1.58,0.76,0.13,1
0.84,1.6,0.36,0.33,1
0.93,1.6,0.14,0.61,1
0.4,1.59,0.09,0.68,1
0.67,1.58,0.2,0.12,1
0.24,1.58,0.28,0.48,1
1.38,1.58,0.71,0.91,1
0.89,1.57,0.34,0.37,1
0.32,1.57,0.27,0.35,1
0.32,1.53,0.13,0.2,1
0.34,1.54,0.4,0.52,1
0.35,1.56,0.23,0.18,1
0.3,1.54,0.22,0.19,1
0.27,1.55,0.7,0.83,1
0.26,1.54,0.1,0.13,1
0.35,1.52,0.62,0.68,1
0.19,1.55,0.21,0.31,1
1.25,1.6,1.14,1.12,1
0.93,1.61,0.17,0.26,1
0.61,1.58,0.55,0.48,1
0.56,1.54,0.17,0.75,1
0.48,1.56,0.08,0.16,1
0.37,1.57,0.12,0.13,1
0.44,1.57,0.11,0.04,1
0.46,1.54,0.36,0.06,1
0.52,1.56,0.12,0.13,1
0.77,1.57,0.29,0.28,1
0.36,1.58,0.23,0.27,1
0.29,1.58,0.2,0.35,1
0.39,1.58,0.38,0.3,1
1.36,1.58,0.55,0.74,1
0.59,1.56,0.51,0.53,1
0.42,1.56,0.22,0.24,1
0.29,1.53,0.25,0.26,1
0.34,1.52,0.51,0.51,1
0.29,1.54,0.29,0.28,1
0.21,1.53,0.07,0.14,1
0.25,1.52,0.25,0.28,1
0.31,1.54,0.75,0.85,1
0.51,1.57,0.22,0.22,1
0.32,1.57,0.2,0.17,1
0.55,1.58,0.14,0.15,1
0.45,1.58,0.19,0.38,1
1.15,1.6,0.9,1.02,1
0.87,1.58,0.43,0.48,1
0.41,1.57,0.4,0.43,1
0.42,1.54,0.42,0.48,1
0.64,1.54,0.17,0.2,1
0.67,1.52,0.45,0.46,1
0.36,1.53,0.19,0.16,1
0.32,1.54,0.57,0.67,1
0.36,1.56,0.14,0.26,1
0.55,1.56,0.24,0.26,1
0.35,1.55,0.14,0.12,1
0.28,1.49,0.18,0.11,1
0.26,1.52,0.33,0.39,1
0.3,1.54,0.13,0.16,1
0.66,1.55,0.29,0.34,1
0.62,1.56,0.05,0.05,1
0.4,1.57,0.16,0.18,1
0.62,1.57,0.12,0.42,1
0.6,1.58,0.03,0.21,1
0.66,1.58,0.05,0.17,1
0.36,1.57,0.04,0.46,1
0.44,1.54,0.02,0.2,1
0.39,1.55,0.03,0.05,1
0.39,1.56,0.01,0.0,1
0.39,1.56,0.02,0.01,1
0.19,1.55,0.0,0.0,1
0.19,1.55,0.01,0.01,1
0.2,1.55,0.0,0.01,1
0.2,1.56,0.01,0.05,1
0.18,1.53,0.01,0.11,1
0.27,1.55,0.03,0.18,1
0.27,1.56,0.07,0.11,1
0.22,1.54,0.03,0.1,1
0.25,1.56,0.1,0.1,1
0.44,1.57,0.1,0.23,1
0.17,1.57,0.18,0.28,1
0.24,1.57,0.15,0.11,1
1.45,1.57,0.62,0.82,1
0.74,1.57,0.38,0.56,1
0.5,1.57,0.23,0.27,1
0.45,1.57,0.14,0.07,1
0.29,1.56,0.14,0.3,1
0.32,1.54,0.04,0.03,1
0.36,1.54,0.04,0.16,1
0.4,1.52,0.02,0.35,1
0.28,1.54,0.04,0.14,1
0.39,1.51,0.13,0.05,1
0.36,1.54,0.37,0.01,1
0.3,1.56,0.11,0.05,1
0.27,1.56,0.03,0.05,1
0.11,1.56,0.17,0.17,1
0.13,1.56,0.06,0.02,1
0.15,1.56,0.03,0.02,1
0.14,1.56,0.02,0.01,1
0.13,1.57,0.01,0.02,1
0.22,1.57,0.07,0.09,1
0.32,1.57,0.02,0.2,1
0.51,1.56,0.09,0.17,1
0.54,1.56,0.02,0.02,1
0.57,1.55,0.02,0.05,1
0.72,1.53,0.1,0.12,1
0.77,1.54,0.18,0.22,1
0.29,1.56,0.26,0.27,1
0.17,1.56,0.05,0.09,1
0.22,1.56,0.11,0.15,1
0.3,1.54,0.26,0.32,1
0.26,1.57,0.09,0.14,1
0.22,1.57,0.1,0.07,1
0.37,1.58,0.12,0.1,1
0.38,1.58,0.02,0.04,1
0.39,1.58,0.05,0.02,1
0.41,1.58,0.02,0.01,1
0.4,1.58,0.02,0.01,1
0.34,1.58,0.02,0.05,1
0.94,1.59,0.63,0.05,1
0.79,1.59,0.42,0.12,1
0.87,1.59,0.33,0.4,1
0.44,1.59,0.09,0.55,1
0.72,1.6,0.04,0.32,1
1.0,1.6,0.06,0.57,1
0.63,1.59,0.1,0.42,1
0.31,1.59,0.05,0.4,1
0.25,1.58,0.1,0.16,1
0.25,1.57,0.21,0.24,1
0.42,1.59,0.27,0.24,1
0.17,1.6,0.22,0.36,1
1.44,1.6,0.73,0.82,1
0.64,1.59,0.5,0.45,1
0.28,1.58,0.43,0.59,1
0.34,1.59,0.07,0.11,1
0.41,1.59,0.12,0.16,1
0.61,1.6,0.24,0.07,1
0.71,1.6,0.11,0.14,1
0.99,1.6,0.47,0.05,1
0.66,1.6,0.73,0.28,1
0.68,1.6,0.04,0.05,1
0.29,1.6,0.15,0.55,1
1.17,1.61,0.07,0.94,1
0.82,1.61,0.17,0.27,1
0.34,1.6,0.14,0.43,1
0.33,1.59,0.13,0.41,1
0.5,1.59,0.13,0.22,1
0.39,1.59,0.37,0.54,1
1.21,1.59,0.53,0.7,1
1.06,1.58,0.11,0.12,1
1.09,1.59,0.1,0.07,1
0.86,1.58,0.18,0.23,1
0.35,1.58,0.42,0.54,1
0.53,1.58,0.23,0.17,1
0.49,1.58,0.05,0.1,1
0.68,1.58,0.05,0.5,1
0.73,1.57,0.01,0.18,1
0.48,1.58,0.02,0.37,1
0.81,1.58,0.02,0.39,1
0.56,1.58,0.02,0.37,1
0.5,1.58,0.01,0.1,1
0.96,1.58,0.03,0.73,1
0.85,1.58,0.15,0.24,1
0.39,1.59,0.04,0.48,1
0.47,1.58,0.14,0.19,1
1.11,1.59,0.97,1.03,1
0.76,1.58,0.14,0.22,1
0.68,1.58,0.48,0.18,1
0.85,1.58,0.67,0.34,1
0.71,1.58,0.28,0.05,1
1.05,1.59,0.53,0.02,1
1.22,1.59,0.53,0.09,1
0.8,1.59,0.34,0.19,1
0.32,1.59,0.37,0.16,1
0.32,1.58,0.3,0.33,1
0.34,1.59,0.12,0.04,1
0.34,1.57,0.2,0.02,1
0.81,1.57,0.44,0.07,1
0.64,1.57,0.31,0.1,1
0.69,1.58,0.16,0.28,1
0.86,1.59,0.12,0.31,1
0.64,1.6,0.31,0.23,1
0.32,1.6,0.45,0.48,1
0.68,1.6,0.65,0.68,1
0.94,1.6,0.54,0.6,1
0.66,1.6,0.35,0.31,1
0.49,1.59,0.19,0.53,1
0.59,1.6,0.07,0.39,1
0.38,1.59,0.45,0.07,1
0.31,1.59,0.16,0.03,1
0.28,1.59,0.08,0.12,1
0.33,1.58,0.34,0.44,1
0.3,1.58,0.38,0.36,1
0.37,1.43,0.23,0.25,1
0.33,1.44,0.01,0.08,1
0.31,1.43,0.05,0.05,1
0.29,1.44,0.06,0.09,1
0.28,1.47,0.31,0.38,1
0.3,1.51,0.09,0.2,1
0.25,1.56,0.08,0.2,1
0.33,1.57,0.15,0.08,1
0.35,1.59,0.72,0.78,1
0.35,1.59,0.06,0.06,1
0.32,1.58,0.36,0.47,1
0.49,1.59,0.17,0.15,1
0.33,1.59,0.21,0.27,1
1.4,1.59,0.61,0.61,1
1.4,1.59,0.19,0.25,1
0.68,1.59,0.41,0.46,1
0.59,1.59,0.51,0.59,1
0.62,1.59,0.06,0.16,1
1.02,1.61,0.98,1.0,1
0.84,1.59,0.1,0.15,1
0.71,1.59,0.17,0.13,1
0.49,1.59,0.17,0.14,1
0.38,1.59,0.4,0.41,1
0.55,1.59,0.62,0.65,1
0.64,1.58,0.1,0.29,1
0.87,1.58,0.12,0.57,1
0.65,1.57,0.06,0.68,1
0.65,1.58,0.1,0.21,1
0.85,1.57,0.55,0.36,1
0.58,1.57,0.71,0.13,1
0.61,1.57,0.14,0.15,1
0.46,1.58,0.36,0.23,1
0.33,1.58,0.23,0.26,1
0.4,1.57,0.21,0.25,1
0.59,1.58,0.29,0.21,1
0.34,1.58,0.29,0.28,1
0.26,1.59,0.57,0.61,1
0.76,1.59,0.31,0.26,1
0.41,1.59,0.13,0.33,1
0.58,1.59,0.12,0.1,1
0.96,1.59,0.04,0.56,1
0.75,1.59,0.27,0.3,1
0.44,1.59,0.31,0.1,1
0.51,1.58,0.09,0.15,1
1.19,1.58,0.73,0.06,1
0.98,1.58,0.44,0.04,1
0.86,1.58,0.29,0.4,1
0.87,1.57,0.11,0.36,1
0.73,1.57,0.08,0.75,1
0.69,1.57,0.09,0.27,1
0.74,1.58,0.51,0.25,1
0.75,1.57,0.11,0.05,1
0.76,1.57,0.76,0.02,1
0.73,1.57,0.19,0.29,1
0.54,1.57,0.22,0.42,1
0.71,1.57,0.42,0.13,1
0.47,1.56,0.26,0.2,1
0.57,1.57,0.49,0.09,1
0.36,1.58,0.51,0.38,1
0.24,1.58,0.32,0.32,1
0.36,1.58,0.57,0.59,1
0.44,1.58,0.1,0.27,1
0.45,1.58,0.05,0.06,1
0.37,1.58,0.19,0.26,1
0.22,1.58,0.11,0.04,1
0.38,1.58,0.21,0.16,1
0.75,1.59,0.93,1.0,1
0.47,1.58,0.15,0.2,1
0.46,1.58,0.29,0.33,1
0.57,1.58,0.73,0.8,1
0.59,1.58,0.3,0.28,1
0.43,1.58,0.45,0.56,1
0.19,1.58,0.22,0.29,1
0.19,1.58,0.04,0.04,1
0.2,1.58,0.07,0.15,1
1.48,1.59,0.83,0.89,1
1.11,1.58,0.37,0.32,1
0.94,1.58,0.33,0.15,1
0.89,1.58,0.72,0.11,1
0.72,1.58,0.34,0.33,1
0.66,1.58,0.04,0.73,1
0.51,1.58,0.04,0.27,1
0.35,1.58,0.11,0.15,1
0.27,1.58,0.07,0.15,1
0.4,1.58,0.11,0.07,1
1.05,1.58,0.34,0.39,1
0.46,1.58,0.3,0.34,1
0.29,1.57,0.1,0.09,1
0.24,1.57,0.05,0.05,1
0.2,1.57,0.06,0.08,1
0.28,1.57,0.19,0.23,1
1.07,1.57,0.49,0.52,1
0.61,1.57,0.26,0.22,1
0.31,1.57,0.15,0.15,1
0.28,1.57,0.27,0.3,1
0.29,1.57,0.09,0.04,1
0.45,1.57,0.14,0.04,1
0.59,1.57,0.2,0.03,1
0.76,1.57,0.2,0.38,1
0.34,1.58,0.24,0.34,1
1.01,1.58,0.42,0.33,1
0.68,1.58,0.23,0.18,1
0.58,1.57,0.1,0.19,1
0.74,1.57,0.09,0.12,1
0.71,1.58,0.3,0.36,1
0.64,1.58,0.14,0.18,1
0.59,1.57,0.23,0.29,1
0.63,1.58,0.42,0.57,1
0.41,1.58,0.13,0.1,1
0.29,1.58,0.08,0.06,1
0.3,1.58,0.31,0.37,1
0.27,1.58,0.03,0.12,1
0.43,1.58,0.02,0.43,1
0.58,1.58,0.02,0.27,1
0.57,1.58,0.01,0.05,1
0.3,1.58,0.35,0.05,1
0.24,1.58,0.06,0.1,1
1.24,1.58,0.59,0.56,1
0.91,1.58,0.29,0.25,1
0.72,1.58,0.11,0.09,1
0.69,1.58,0.02,0.39,1
0.58,1.58,0.29,0.04,1
0.42,1.58,0.14,0.13,1
0.33,1.58,0.21,0.17,1
0.31,1.58,0.15,0.14,1
0.29,1.58,0.04,0.02,1
0.27,1.58,0.09,0.06,1
0.3,1.57,0.17,0.19,1
0.23,1.58,0.26,0.32,1
0.18,1.58,0.06,0.03,1
0.16,1.57,0.06,0.07,1
0.21,1.57,0.24,0.32,1
0.2,1.57,0.02,0.05,1
0.24,1.58,0.1,0.13,1
0.27,1.58,0.04,0.11,1
0.41,1.58,0.13,0.05,1
0.96,1.58,0.27,0.34,1
0.58,1.58,0.31,0.13,1
1.06,1.59,0.6,0.02,1
0.98,1.58,0.24,0.03,1
0.41,1.59,0.6,0.25,1
0.97,1.59,0.05,0.62,1
0.62,1.58,0.09,0.42,1
0.28,1.58,0.1,0.29,1
0.3,1.58,0.17,0.38,1
0.97,1.58,0.65,0.65,1
1.41,1.58,0.42,0.51,1
0.73,1.57,0.52,0.48,1
0.35,1.57,0.32,0.32,1
0.26,1.58,0.35,0.49,1
0.21,1.58,0.06,0.13,1
0.19,1.57,0.09,0.16,1
0.16,1.58,0.37,0.45,1
0.18,1.58,0.04,0.06,1
0.37,1.58,0.36,0.46,1
0.37,1.58,0.09,0.2,1
0.87,1.59,0.6,0.6,1
0.73,1.59,0.41,0.53,1
0.64,1.59,0.1,0.16,1
0.52,1.58,0.5,0.63,1
0.34,1.59,0.39,0.32,1
0.31,1.59,0.05,0.1,1
0.25,1.59,0.01,0.08,1
0.34,1.58,0.23,0.04,1
0.31,1.58,0.25,0.02,1
0.3,1.58,0.08,0.03,1
0.57,1.58,0.09,0.21,1
0.27,1.58,0.14,0.23,1
0.15,1.58,0.09,0.18,1
1.2,1.59,0.65,0.65,1
0.89,1.59,0.3,0.29,1
0.43,1.58,0.28,0.4,1
0.3,1.59,0.18,0.22,1
0.27,1.59,0.35,0.46,1
0.32,1.59,0.19,0.29,1
0.26,1.58,0.08,0.08,1
0.25,1.58,0.11,0.18,1
0.24,1.58,0.45,0.54,1
0.36,1.57,0.08,0.09,1
0.39,1.58,0.15,0.12,1
0.47,1.58,0.04,0.08,1
0.42,1.59,0.11,0.24,1
1.19,1.6,0.81,0.88,1
0.76,1.59,0.24,0.3,1
0.41,1.59,0.37,0.29,1
0.43,1.58,0.6,0.73,1
0.69,1.58,0.25,0.2,1
0.81,1.58,0.33,0.46,1
0.38,1.58,0.5,0.43,1
0.48,1.57,0.67,0.7,1
0.67,1.58,0.33,0.33,1
0.51,1.58,0.51,0.51,1
0.31,1.58,0.57,0.62,1
0.32,1.58,0.17,0.13,1
0.57,1.58,0.71,0.77,1
0.61,1.58,0.01,0.03,1
0.29,1.57,0.64,0.63,1
0.31,1.6,0.17,0.29,1
0.38,1.6,0.06,0.07,1
0.47,1.6,0.09,0.1,1
0.43,1.59,0.05,0.02,1
0.45,1.58,0.02,0.02,1
0.47,1.58,0.05,0.04,1
0.25,1.58,0.18,0.09,1
0.22,1.58,0.19,0.21,1
0.17,1.58,0.04,0.1,1
